Date,AAPL,WMT,IBM,MU,BA,AXP,NVDA,AMGN,F,BP,META,AMD,INTC
2014-12-29,25.395021438598633,23.695816040039062,100.48126220703125,34.86452102661133,115.70381927490234,81.61436462402344,0.49349796772003174,123.4315414428711,9.381420135498047,22.00457191467285,79.77978515625,2.6600000858306885,28.525588989257812
2014-12-30,25.085132598876953,23.73684310913086,100.19330596923828,34.73695373535156,115.30150604248047,81.61436462402344,0.4889373779296875,121.74891662597656,9.369331359863281,21.6268367767334,78.9822006225586,2.630000114440918,28.203350067138672
2014-12-31,24.608043670654297,23.487951278686523,100.43743133544922,34.3542594909668,113.6834487915039,80.54947662353516,0.4812566339969635,120.73323059082031,9.369331359863281,21.491533279418945,77.78579711914062,2.6700000762939453,27.842750549316406
2015-01-02,24.37395668029785,23.493427276611328,101.45162963867188,34.09913635253906,113.65721893310547,80.53215789794922,0.4831767678260803,121.18798828125,9.28470230102539,21.491533279418945,78.2145004272461,2.6700000762939453,27.896459579467773
2015-01-05,23.687301635742188,23.42505645751953,99.85527038574219,33.147300720214844,112.87006378173828,78.40243530273438,0.4750158488750458,119.7479019165039,8.922021865844727,20.35268211364746,76.95829010009766,2.6600000858306885,27.581897735595703
2015-01-06,23.689533233642578,23.605560302734375,97.70178985595703,32.25434112548828,111.54061889648438,76.73152160644531,0.46061408519744873,115.88999938964844,8.837392807006836,20.200468063354492,75.92141723632812,2.630000114440918,27.067840576171875
2015-01-07,24.02171516418457,24.231868743896484,97.06324768066406,31.49876594543457,113.27237701416016,78.40734100341797,0.4594140648841858,119.93739318847656,9.09127140045166,20.25119972229004,75.92141723632812,2.5799999237060547,27.635601043701172
2015-01-08,24.944683074951172,24.74330711364746,99.17293548583984,33.03935623168945,115.2752914428711,79.51874542236328,0.4766959547996521,119.50540924072266,9.320972442626953,20.707866668701172,77.94532012939453,2.609999895095825,28.149635314941406
2015-01-09,24.971435546875,24.43699073791504,99.6048355102539,32.901973724365234,115.04785919189453,78.51152038574219,0.478616327047348,118.034912109375,9.194032669067383,20.623302459716797,77.50662994384766,2.630000114440918,28.203350067138672
2015-01-12,24.356121063232422,24.620235443115234,97.93342590332031,31.06700897216797,114.46184539794922,77.71269989013672,0.47261548042297363,118.40633392333984,9.200078964233398,20.32449722290039,76.48970031738281,2.630000114440918,28.080585479736328
2015-01-13,24.572368621826172,24.426050186157227,98.16504669189453,30.262365341186523,114.72423553466797,77.47826385498047,0.47189539670944214,117.58777618408203,9.194032669067383,20.273754119873047,76.22050476074219,2.6600000858306885,28.003870010375977
2015-01-14,24.478742599487305,23.687612533569336,97.53278350830078,29.487157821655273,114.0333023071289,75.60273742675781,0.4738157093524933,117.60296630859375,9.133586883544922,20.110254287719727,76.051025390625,2.630000114440918,27.888784408569336
2015-01-15,23.814382553100586,23.89820671081543,96.76275634765625,28.75120735168457,113.82340240478516,74.5694580078125,0.4704553782939911,115.14717102050781,8.982465744018555,20.144084930419922,73.82772064208984,2.5199999809265137,27.766021728515625
2015-01-16,23.62934112548828,23.731367111206055,98.37162017822266,28.447017669677734,114.38314819335938,74.70838928222656,0.47909650206565857,120.08143615722656,9.079183578491211,21.344945907592773,74.9543228149414,2.390000104904175,27.965499877929688
2015-01-20,24.23796844482422,23.709491729736328,98.2526626586914,29.114280700683594,114.76799011230469,75.7677001953125,0.4805365800857544,119.45233154296875,9.073138236999512,21.249103546142578,76.0111312866211,2.240000009536743,27.68931007385254
2015-01-21,24.423004150390625,23.695816040039062,95.21024322509766,29.918922424316406,115.80880737304688,76.12372589111328,0.4872571527957916,119.28553771972656,9.04896068572998,21.88617706298828,76.50963592529297,2.450000047683716,27.98851776123047
2015-01-22,25.05838394165039,24.14982032775879,97.2761001586914,30.31142807006836,118.6338119506836,73.2583236694336,0.49565839767456055,120.94548797607422,9.08522891998291,21.97638702392578,77.41690826416016,2.4700000286102295,28.318435668945312
2015-01-23,25.18769073486328,24.20725440979004,97.57658386230469,30.370302200317383,117.74169921875,73.04994201660156,0.4970983862876892,121.12738800048828,9.012691497802734,21.93128204345703,77.59635925292969,2.450000047683716,27.965499877929688
